"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.external_url","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.maxSupply","metaResult.properties.creators","metaResult.image"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Lacunar Leech","[20,20,20,20,20]","LWS","https://arweave.net/Wa_3suL7I18jP00cVhjy4EPB7hFJMmJmph-6_lBm6Ho","[1,0,0,0,0]",false,"DvfdVjkwtTCuNPZCdbbYb17FH3z9S5VeUjwQQ3U1E1Lv",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/DvfdVjkwtTCuNPZCdbbYb17FH3z9S5VeUjwQQ3U1E1Lv","Lacunar Leech","LWS","A parasitic worm that feeds on Voidmatter and anything else unlucky enough to stand between it and a meal.
Lacunar Leeches are the only known organism to produce Saalt; a rare mineral that can be used to induce a trance-like state.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #844","[35,25,20,20,0]","solg","https://arweave.net/Zif2HEEe5M1vpErW7dGiPW5mojp2CJspk1-NjOFFrWc","[0,0,0,0,0]",true,"7ZPT5hAnfcV1gW9SJUozZitb5gQeW2F4coY9ShCTyM6y",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/7ZPT5hAnfcV1gW9SJUozZitb5gQeW2F4coY9ShCTyM6y","Solgen #844","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""uncommon""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/k1s3FCIEQOqHd67qPOynfeRGSswRYiEVGceIqLmrD-E?ext=png"",""type"":""https://arweave.net/k1s3FCIEQOqHd67qPOynfeRGSswRYiEVGceIqLmrD-E?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/k1s3FCIEQOqHd67qPOynfeRGSswRYiEVGceIqLmrD-E?ext=png"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Spectral Mist","[20,20,20,20,20]","LWS","https://arweave.net/8LYoX2SFfrOJ_OCA0hX4NCLQsBvC35t4JVgyR1IdCeU","[1,0,0,0,0]",false,"DX3bb7ECK18p7SG6nzF71wUMbSKgompvUW3pEBbb9i9Q",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/DX3bb7ECK18p7SG6nzF71wUMbSKgompvUW3pEBbb9i9Q","Spectral Mist","LWS","A hazy accumulation often found in a previously haunted space.
While its true nature is still unclear, this strange substance casts a ghostly shadow over the affected region for a time and has been known to serve as a beacon to other Untethereds.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/yspD3ALr1iPWMctByThb3PWnRofvjlGoWDi2b-oL9ts/main.png"
"[""6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny""]","Synapses-488","[100]","SYNAPSES","https://www.arweave.net/RD9yNGslh04ggHgTubIQNoBB9dhWQ-f8Lrbqc2nLymw","[1]",true,"Ug1Jmu1QbztGR6jSHeuxTAfsoBMv9rEBnz6TCeBKVSB",false,"6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny","https://explorer.solana.com/address/Ug1Jmu1QbztGR6jSHeuxTAfsoBMv9rEBnz6TCeBKVSB","Synapses-488","SYNAPSES","",500,"","[{""trait_type"":""color"",""value"":21},{""trait_type"":""art_hash"",""value"":488},{""trait_type"":""color_rarity"",""value"":5},{""trait_type"":""circles_amount"",""value"":1}]",,,"[{""uri"":""https://www.arweave.net/1CXIigSDnlcKizcFWYCcwRlpfNY92hL5aY2byU0k9pk?ext=gif"",""type"":""image/gif""},{""uri"":""https://www.arweave.net/noqlJ7UTTTAahfsH3NMohgkTI2r1FxfREWIVy5JmH10?ext=mp4"",""type"":""video/mp4""}]",,,"[{""address"":""6b3uF4TR3Z6bRL1xK7VPuszk6iqepaZqQgQAFpyYtDny"",""share"":100}]","https://www.arweave.net/1CXIigSDnlcKizcFWYCcwRlpfNY92hL5aY2byU0k9pk?ext=gif"
"[""FXVnPmpdsu4vXy45j8zQUumWJKQttqb4fdy4c8zan2Y7"",""6NHMkvSnA6jigBBx6Ur8CVeoxjUENaikKJbKTNJfabV4""]","Lanabots #3329","[0,100]","LANABOT","https://arweave.net/JRBFghq7vy8Y4HTBNT6wl6aIC3-KH-BWBkftA-98kNU","[1,0]",true,"25nzenNqxfzxmTghzF7o5aCpYSbAZ6Jv2WFBJFKGZfEY",true,"mooN64ocjFunZ1ytYKnYUxcuXgV5jQL7BuntHbWQPXM","https://explorer.solana.com/address/25nzenNqxfzxmTghzF7o5aCpYSbAZ6Jv2WFBJFKGZfEY","Lanabots #3329","LANABOT","3,333 Solana Tipbot Collection Of Programmatically, Randomly Generated NFTs. Evolution Comes After Fusion.",500,"https://lanabots.com","[{""trait_type"":""Background"",""value"":""Moonlana""},{""trait_type"":""Backgear"",""value"":""Hybrid Wings""},{""trait_type"":""Body"",""value"":""Pinklana""},{""trait_type"":""Eyes"",""value"":""Bell Eyes""},{""trait_type"":""Mouth"",""value"":""Surprise""},{""trait_type"":""Eyewear"",""value"":""Sleeping Mask""},{""trait_type"":""Outfit"",""value"":""Solana Shirt""},{""trait_type"":""Head"",""value"":""Smol Hat""},{""trait_type"":""Handwear"",""value"":""Scissors Hands""}]","Lanabots","Lanabots","[{""uri"":""https://www.arweave.net/mlqomZS8qhuG2cXTvccs_-iGe0de2Vhoj7kxCsQolzY?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""6NHMkvSnA6jigBBx6Ur8CVeoxjUENaikKJbKTNJfabV4"",""share"":100}]","https://www.arweave.net/mlqomZS8qhuG2cXTvccs_-iGe0de2Vhoj7kxCsQolzY?ext=png"
"[""DnP3GRVqtR9vjxMZH4PcFuGZ4ZqhbNqoGzJuTrHACK6f"",""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B""]","Grim #4228","[0,20,28,26,26]","GRIM","https://arweave.net/odPOctxwrtQYErzCVgLq5rWI5Xfp55Dy8X99f5dRNbg","[1,0,0,0,0]",true,"7ZGZhaMBBEST6ctgt9U4qjxbfSFrWaqLPFipPyBZpafo",true,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/7ZGZhaMBBEST6ctgt9U4qjxbfSFrWaqLPFipPyBZpafo","Grim #4228","GRIM","The Grim Syndicate is a collection of 10,000 generated Grims that do the dirty work of playing afterlife janitors across all planes of existence; in fetching those stubborn Souls who vacate their living vessels but aren’t ready to move on to the Ethereal Realm. What you call a haunting, these Reaper Agents call “all in a day’s work”.",500,"https://grimsyndicate.com","[{""trait_type"":""Background"",""value"":""Slate Gray""},{""trait_type"":""Arsenal Back"",""value"":""None""},{""trait_type"":""Base"",""value"":""Green - Open""},{""trait_type"":""Outfit"",""value"":""Basic Tee (Black)""},{""trait_type"":""Outerwear"",""value"":""None""},{""trait_type"":""Decoration"",""value"":""None""},{""trait_type"":""Nose"",""value"":""Heart""},{""trait_type"":""Arsenal Front"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Glasses (Half-frame)""},{""trait_type"":""Headwear"",""value"":""Iron Dome""},{""trait_type"":""ID"",""value"":4228},{""trait_type"":""Rank"",""value"":8548}]","Grim Syndicate","Grim Syndicate","[{""uri"":""https://www.arweave.net/z1ejZ7ZNbpunIhjOSaAWVly8UR5PGMvPkLM2csTPFXE?ext=png"",""type"":""image/png""}]",,,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":28},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":26},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":26}]","https://www.arweave.net/z1ejZ7ZNbpunIhjOSaAWVly8UR5PGMvPkLM2csTPFXE?ext=png"
"[""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT""]","Solgen #3227","[35,25,20,20,0]","solg","https://arweave.net/szCGpmOL8TEbLnqTuU66Hroi-DrZhxYxpQPAlc1zl3g","[0,0,0,0,0]",true,"DUrWRUf7xj22CHSTwbhQXj9jMVH9cFzx6XQ2JvWeiurw",true,"7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT","https://explorer.solana.com/address/DUrWRUf7xj22CHSTwbhQXj9jMVH9cFzx6XQ2JvWeiurw","Solgen #3227","solg","7777 awe-inspiring semi-generative fractals that transcend reality. Each of these psychedelic pieces will both soothe and expand horizons with their otherworldly aura.",250,"https://solgen.io","[{""trait_type"":""rarity"",""value"":""uncommon""}]","Solgen Alpha","Solgen","[{""uri"":""https://arweave.net/8cSKqpWvwR0QO70gtOgaEAYv4wBH00bI2PoaTPk0JEg?ext=png"",""type"":""https://arweave.net/8cSKqpWvwR0QO70gtOgaEAYv4wBH00bI2PoaTPk0JEg?ext=png""}]","image",,"[{""address"":""A3fcEBpN1g7xjZte8hTAt7NgPT9Lh9WvdKEb9TogSTis"",""share"":35},{""address"":""7E2errRantVXQH5rBPGnDzTPrHfrviLdA2xRcUKG4tm8"",""share"":25},{""address"":""GbYdWJwoaEpFbXfQYQpeohYP6tCtsP83J6v36azT1RwL"",""share"":20},{""address"":""BHwhBBDXehkfUooPnwfAqXjd1SpPRPAgiZWLoPXzkzKp"",""share"":20},{""address"":""7pPbdAxghjNM1zA7Ra3LxYNMZR1TRn5o79JqxYxiYNhT"",""share"":0}]","https://arweave.net/8cSKqpWvwR0QO70gtOgaEAYv4wBH00bI2PoaTPk0JEg?ext=png"
"[""22aCNyykzcpX6r1ThuZLoqgMHSzsByBBz5bbNkqpMP4q"",""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz""]","SMTB #798","[0,100]","SMTB","https://arweave.net/pZwlMqMntsfNp00QrpuSuvbygJUGmQ5gxgho3MywJKA","[1,0]",true,"5Rk95fL4pn8daEu6cH5k6phbDDqzpPRaFuaouN12ujEU",true,"EjK1TdGpERq79qf4xHX9PTYbpHQ3h7dLqKsd3X7jcaUW","https://explorer.solana.com/address/5Rk95fL4pn8daEu6cH5k6phbDDqzpPRaFuaouN12ujEU","SMTB #798","SMTB","3333 generative NFTs embodying good vibes and empowerment. Earn free $VIBE and revenue share from Vibing Studios projects.",650,"https://monkettes.io/","[{""trait_type"":""Background"",""value"":""Orange""},{""trait_type"":""Skin"",""value"":""Solana""},{""trait_type"":""Earring"",""value"":""None""},{""trait_type"":""Lipstick"",""value"":""Purple""},{""trait_type"":""Hats"",""value"":""White Headphones""},{""trait_type"":""Clothes"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Sparkle"",""value"":""None""}]","Solana Monkette Business","Solana Monkette Business","[{""type"":""image/png"",""uri"":""https://arweave.net/ON9v3FlieKr_EhMF47Wl6UeakYFiaGE69P1gFOG5p4E""}]","image",,"[{""address"":""ASwcGNEDgZx4wkPczEtMzQynBAgvQW96HEBUrwU675sz"",""share"":100}]","https://arweave.net/ON9v3FlieKr_EhMF47Wl6UeakYFiaGE69P1gFOG5p4E"
"[""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F""]","Lacunar Leech","[20,20,20,20,20]","LWS","https://arweave.net/Wa_3suL7I18jP00cVhjy4EPB7hFJMmJmph-6_lBm6Ho","[1,0,0,0,0]",false,"4z4B76ECzawSuqPCgseR6kdoJemJsuPX2rmXcJRWTLLk",false,"Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf","https://explorer.solana.com/address/4z4B76ECzawSuqPCgseR6kdoJemJsuPX2rmXcJRWTLLk","Lacunar Leech","LWS","A parasitic worm that feeds on Voidmatter and anything else unlucky enough to stand between it and a meal.
Lacunar Leeches are the only known organism to produce Saalt; a rare mineral that can be used to induce a trance-like state.",500,"https://grimsyndicate.com","[{""trait_type"":""Rarity"",""value"":""Uncommon""},{""trait_type"":""Material"",""value"":""Default""}]","Lordrym's Workshop","Grim Syndicate","[{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/index.html"",""type"":""text/html""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/front.png"",""type"":""image/png""},{""uri"":""https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/back.png"",""type"":""image/png""}]","html",,"[{""address"":""Es1YghGkHZNJ8A9r6oFEHbWsRHbqs4rz6gfkRJ9V4bYf"",""share"":20},{""address"":""RTp26f9wY2fXxeWRE7FkS9iVrsuxgdUJfDYH8GgoBH9"",""share"":20},{""address"":""AHM1d6gsDvjwdxf3ox9WXpWXgzeESKT2Ho7gNBqAAjF9"",""share"":20},{""address"":""C1MYi7ALTM4tigu8azYgCHVER4gCoV6ZH73i4Cws5B8B"",""share"":20},{""address"":""9bPdZJ1LeLua14j21seZeGnS4TRHbPQWTa2D9wd9jZ9F"",""share"":20}]","https://arweave.net/VQ1b6ikSaboEx5QexHwT3vGHHBC-o-agGor96IE8dEY/main.png"
"[""6PTSaVPGLzzgAqw9veQUVKhW2ggsEaV5ghBeLsQn2GVN"",""FHJKrc5MJJQLhj2FqiTfNnvLj59wEmaXVfozmp7JKj2A""]","The Tower #13-5","[0,100]","TWRDAO","https://arweave.net/mU61bOaY4LV9aeaQCF-5aQvPruZ58Eh7Try6-oIPPjQ","[1,1]",true,"BsBanWNrHFg6HDxrAMtBHLmjb1jjQ9mwFTRiseuMvjQF",true,"GcrjZXzmNDyGDt646hy4ziWNa5ziGAMNdXGdQcDtnBaV","https://explorer.solana.com/address/BsBanWNrHFg6HDxrAMtBHLmjb1jjQ9mwFTRiseuMvjQF","The Tower #13-5","TWRDAO","Residences inside a futuristic skyscraper in the metaverse. Home of the TowerDAO.",500,"https://towerdao.com/enter-the-tower/13/5","[{""trait_type"":""Story"",""value"":13},{""trait_type"":""Room"",""value"":5},{""trait_type"":""Wall"",""value"":""Black Smooth""},{""trait_type"":""Floor"",""value"":""Black Wood""},{""trait_type"":""View"",""value"":""Orange1""},{""trait_type"":""Background"",""value"":""Black""}]","The Tower","TowerDAO","[{""uri"":""https://www.arweave.net/xzgFQVljeULxwTuNnVezHVwt0LoTDVxI76GAfbak74w?ext=png"",""type"":""image/png""}]","image",,"[{""address"":""FHJKrc5MJJQLhj2FqiTfNnvLj59wEmaXVfozmp7JKj2A"",""share"":100}]","https://www.arweave.net/xzgFQVljeULxwTuNnVezHVwt0LoTDVxI76GAfbak74w?ext=png"
"[""F2n92F6ydLBhpo3ppqvd5VaYwnXFJ2nSJZ4gJQSL5FVr"",""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf""]","Omni Skull","[99,1]","SKULL","https://arweave.net/SLETumZNhmxD8Uk7RGTYGZyA8-7BVyiUV6Dw-clAWVM","[0,1]",false,"8jTSWJyqBeu99xgcaSWsuiQ2tjiXYvBtqxKH2ersKykr",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/8jTSWJyqBeu99xgcaSWsuiQ2tjiXYvBtqxKH2ersKykr","Omni Skull","SKULL","Omni skull is a modeled glass skull created from the darkest void to bring spookiness into the world. Omnisol used some light changing effects to make the skulls seem like its alive, whilst keeping the model cartoonish like in the spirit of fall.",800,"https://skeletoncrew.rip/airdrops/19","[{""trait_type"":""ARTIST"",""value"":""Omnisol""}]",,,"[{""uri"":""https://www.arweave.net/ppDq5ig_nxlICeD-CxkcAbvjggIGtN2lNB7aobU7YNc?ext=jpg"",""type"":""image/jpeg""},{""uri"":""https://www.arweave.net/ABSNfaViTcOmNYUUY_Z7RasHII9vIrfQSl3-CNs-vGk?ext=mp4"",""type"":""video/mp4""}]","video",,"[{""address"":""F2n92F6ydLBhpo3ppqvd5VaYwnXFJ2nSJZ4gJQSL5FVr"",""share"":99},{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1}]","https://www.arweave.net/ppDq5ig_nxlICeD-CxkcAbvjggIGtN2lNB7aobU7YNc?ext=jpg"
"[""9doSyLpnDtAB4R1CVmKjwqUWP6oJ8huB1SSJksthYPS""]","SolSoul-04158","[100]","","https://arweave.net/75RKR9s-XiCjpBrPjVlN4BHcX9kxLXlc8TP4oVWWDX4","[1]",false,"Bpuvktpypupp8p3TWSHfZagaxyHWAFCpXmmYyDCBTvYi",false,"9doSyLpnDtAB4R1CVmKjwqUWP6oJ8huB1SSJksthYPS","https://explorer.solana.com/address/Bpuvktpypupp8p3TWSHfZagaxyHWAFCpXmmYyDCBTvYi","SolSoul-04158","","10,000 uniquely generated, cute and collectible pixel art souls with proof of ownership stored on the Solana blockchain.",500,"https://solsoulsnft.com/","[{""trait_type"":""Background"",""value"":""Cross""},{""trait_type"":""Body"",""value"":""Base White""},{""trait_type"":""Cheeks"",""value"":""Pink""},{""trait_type"":""Eyes"",""value"":""Black""},{""trait_type"":""Mouth"",""value"":""Frown""},{""trait_type"":""Glasses"",""value"":""None""},{""trait_type"":""Hands"",""value"":""None""},{""trait_type"":""Hair/Hat"",""value"":""Pomp""}]","Sol Souls","Sol Souls","[{""uri"":""https://arweave.net/5RHd5Xlwk7YGoGv8ja7fpQN0tUqErFxIn0E8mb14Ou4"",""type"":""image/png""}]","image",1,"[{""address"":""9doSyLpnDtAB4R1CVmKjwqUWP6oJ8huB1SSJksthYPS"",""share"":100}]","https://arweave.net/5RHd5Xlwk7YGoGv8ja7fpQN0tUqErFxIn0E8mb14Ou4"
"[""81R9oGcmf3BpxagP7MtroeQ3oQPdihcB57UgPLKevPiN"",""3jGJHMaCMcz9miRJAHL7sPrkqDXLH3k1Rj8PNBAeimai"",""DjuRrFGySq1C2ZfDja1ddGqeE4XT2FgtVsVamCMs2AAN""]","Gloom Punk #259","[0,50,50]","GLOOM","https://arweave.net/n4JyZLUABkis4aeWPz7cJxuLyGhZvthOOa36sfRGMx4","[1,0,0]",true,"2hZaPn4aLHKkQc3xmDjsX9YTdtcCg8tQMxRk4CuAvxSt",true,"2gpBAeeEqCDGmr6xP54GHWNhy3y6TEx2NXawpnBrKCNk","https://explorer.solana.com/address/2hZaPn4aLHKkQc3xmDjsX9YTdtcCg8tQMxRk4CuAvxSt","Gloom Punk #259","GLOOM",,500,,"[{""trait_type"":""Background"",""value"":""Beige""},{""trait_type"":""Skin"",""value"":""White""},{""trait_type"":""Mouth"",""value"":""Black""},{""trait_type"":""Eyes"",""value"":""Blue""},{""trait_type"":""Eyebrows"",""value"":""Arched""},{""trait_type"":""Hair"",""value"":""Ponytail Black""},{""trait_type"":""Clothes"",""value"":""Turtleneck""}]","Gloom Punk Club","Gloom Punk Club",,,,"[{""address"":""3jGJHMaCMcz9miRJAHL7sPrkqDXLH3k1Rj8PNBAeimai"",""verified"":true,""share"":50},{""address"":""DjuRrFGySq1C2ZfDja1ddGqeE4XT2FgtVsVamCMs2AAN"",""verified"":true,""share"":50}]","https://arweave.net/hsulOFPalxoQS4N3W4hM81gB2s_PAPvmeMmDUVye3sM"
"[""8g3tLpT5am3q78BV3L58QyJvinrfoxq5hUwcxzYypQin"",""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf""]","Informal Abstraction","[99,1]","SKULL","https://arweave.net/e51SHuiXdiVWSALkGmnTxTkFGrV-HI_JzHGEN0mIrvI","[0,1]",false,"FkE5mNWN8nRTSSXvuCXyAPda4U7orMUS6uV6ABeRA6YW",false,"skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf","https://explorer.solana.com/address/FkE5mNWN8nRTSSXvuCXyAPda4U7orMUS6uV6ABeRA6YW","Informal Abstraction","SKULL","By Conor, @ronoc101 // Part of the Skeleton Crew's 31 Days of Airdrops Collection.",800,"https://skeletoncrew.rip/airdrops/28","[{""trait_type"":""ARTIST"",""value"":""Conor""}]",,,"[{""uri"":""https://www.arweave.net/wW8NBuo4KQJkQx2Rz8xqz5p6GQhR1uhcq5SlvXkWTc8?ext=jpeg"",""type"":""image/jpeg""}]","image",,"[{""address"":""8g3tLpT5am3q78BV3L58QyJvinrfoxq5hUwcxzYypQin"",""share"":99},{""address"":""skU11A6Br8HjAWgwFScGgsqzSyG7qQir4AinHa94pRf"",""share"":1}]","https://www.arweave.net/wW8NBuo4KQJkQx2Rz8xqz5p6GQhR1uhcq5SlvXkWTc8?ext=jpeg"
